level_0,ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V(H=0,r,u-r,g-r,i-r,z-r,y-r,GS,FORMAT,q,e,incl,node,argperi,t_p,H,t_0,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,MagnitudeInFilter,detectorID,detection_probability,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),dmagDetect,dmagVignet,AstRATrue(deg),AstDecTrue(deg),counter
81,S1000000a,931083,61825.295223,315385174.103,-6.452,160.02049044108128,-0.177538,-18.116135924399497,0.107802,-415660626.639,160245797.482,-73003165.255,-5.683,-16.501,-2.236,-133950210.685,57825685.691,25064000.402,-13.112,-25.239,-10.77,8.874301,4.619,18.832244369528645,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1553167238867037,1.3422344572830944,23.739060385123448,161.81798022326518,-18.016313435912615,201.02435864242804,18.831553227468962,71.0,1.0,10.366323940821305,0.004269792264995717,253.78347251210081,2.879534428005918e-06,0.0,0.08960644126431037,160.020495,-18.116137,37
82,S1000000a,931086,61825.296601,315384406.165,-6.448,160.0202504777793,-0.177512,-18.1159861550646,0.107823,-415661303.333,160243832.764,-73003431.464,-5.683,-16.501,-2.236,-133951771.643,57822680.653,25062718.149,-13.108,-25.239,-10.77,8.874059,4.619,18.832229197700823,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1773999006103035,1.369099635778958,23.705833846403372,158.80278313397642,-17.073026414190966,201.59543726129183,18.832071557583994,166.0,1.0,10.395349901754393,0.004355460598699661,248.78193842140084,2.887597194931776e-06,0.0,0.059559883511461284,160.020251,-18.115989,37
83,S1000000a,931092,61825.299353,315382873.996,-6.441,160.01976099211095,-0.177457,-18.115692363409543,0.107864,-415662654.53,160239909.602,-73003963.024,-5.683,-16.501,-2.236,-133954887.105,57816680.297,25060157.696,-13.1,-25.238,-10.77,8.873576,4.619,18.83219891985918,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.1659717265947398,1.3551967476821651,23.723728345074832,161.81798022326518,-18.016313435912615,201.91245368089992,18.836313451022743,71.0,1.0,10.379752068560968,0.004308960324891708,251.47206471508994,2.883264463489158e-06,0.0,0.08977917338970559,160.019762,-18.115692,37
84,S1000000a,931142,61825.323241,315369640.802,-6.383,160.01552886686318,-0.17691,-18.113110916268802,0.108211,-415674383.189,160205851.115,-73008577.385,-5.682,-16.502,-2.236,-133981852.261,57764599.634,25037927.129,-13.03,-25.228,-10.772,8.869382,4.618,18.831936477017965,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7575890666034113,0.8583808596148556,23.70744370038979,161.81798022326518,-18.016313435912615,205.41902243760984,18.828669595793535,68.0,1.0,10.165172414538644,0.00435049536357339,249.06644398128435,2.823659004038512e-06,0.0,0.09077777185619679,160.015529,-18.113111,37
86,S1000000a,933275,61828.175334,313895935.38,-5.396,159.52372517250888,-0.179988,-17.791023936506086,0.118461,-417056358.708,156132422.643,-73556265.964,-5.534,-16.558,-2.209,-137056171.376,51576770.066,22353418.906,-11.999,-25.744,-11.011,8.41202,4.588,18.8028228066142,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,1.21995760253863,1.4208729957890878,24.202000850061264,158.95909069714975,-16.192179365017594,108.982764756198,18.79722605663792,75.0,1.0,10.232848661274721,0.0032147751850055556,337.233413846712,2.8424579614652e-06,0.0,0.08428834141725403,159.523727,-17.791023,40
87,S1000000a,933324,61828.199991,313884513.331,-5.326,159.51928756093832,-0.180112,-17.788093676335492,0.118863,-417068147.508,156097145.572,-73560972.933,-5.533,-16.559,-2.209,-137081663.899,51521887.316,22329959.186,-11.932,-25.777,-11.013,8.408432,4.588,18.802593031848005,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.8743548899607337,1.0004317396115983,24.108183828140454,158.99953604758423,-19.27325451729899,134.9462923492013,18.80298384207766,22.0,1.0,10.133525874059076,0.0033880528241515607,319.960495201457,2.8148682983497432e-06,0.0,0.06042060888552482,159.519287,-17.788098,40
88,S1000000a,933325,61828.200441,313884306.316,-5.325,159.51920606146837,-0.180113,-17.788046382970908,0.11887,-417068362.588,156096501.876,-73561058.814,-5.533,-16.559,-2.209,-137082127.697,51520885.274,22329531.085,-11.93,-25.777,-11.013,8.408366,4.588,18.802588826662156,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.7306075085804041,0.8255565797815135,24.307469054953017,158.95909069714975,-16.192179365017594,136.90776697610823,18.80399442346362,121.0,1.0,10.074855729890293,0.003031943818399411,357.59928394245014,2.798571036080637e-06,0.0,0.08351383242652465,159.519206,-17.788044,40
89,S1000000a,933527,61828.295043,313841873.577,-5.064,159.5021967695875,-0.179112,-17.77672932412032,0.120362,-417113565.425,155961149.949,-73579112.839,-5.528,-16.56,-2.208,-137178500.842,51309936.891,22239484.691,-11.649,-25.816,-11.021,8.3946,4.587,18.80171655457331,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,0.6604843663266642,0.7402486208353579,24.866537992570137,158.99953604758423,-19.27325451729899,203.85304627999975,18.80387225637649,6.0,1.0,10.033699412483415,0.002248808268084748,482.3053188511825,2.7871387256898373e-06,0.0,0.06153635796807839,159.502196,-17.776727,40
91,S1000000a,936979,61835.213925,311654765.273,-1.959,158.3080314949725,-0.176666,-16.859341988018024,0.145431,-420310305.554,146021959.877,-74880130.404,-5.167,-16.691,-2.144,-143172028.032,35780230.351,15506970.236,-8.376,-26.87,-11.475,7.711279,4.541,18.75696564030564,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.8079123201392232,0.9196013626997849,23.719835753315756,157.8154681835955,-18.234012189354054,231.1682515627568,18.75432836483457,34.0,1.0,10.169210547110595,0.004129911632653275,262.3960642360497,2.824780707530721e-06,0.0,0.042067825738324294,158.308031,-16.859343,42
92,S1000000a,937028,61835.237676,311650813.187,-1.893,158.3038403825018,-0.176372,-16.855885880793437,0.14578,-420320907.085,145987707.208,-74884530.31,-5.165,-16.691,-2.144,-143189143.364,35725078.476,15483421.112,-8.304,-26.879,-11.476,7.710206,4.541,18.756889424770392,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.9156892998028818,1.050716909735866,22.91844479717124,159.76640548913184,-16.18793906194441,238.45349104095894,18.757125575619472,64.0,1.0,10.58536238114895,0.006838301027876173,158.27332534405772,2.940378439208042e-06,0.0,0.058346902986624795,158.303838,-16.855885,42
93,S1000000a,937029,61835.238129,311650739.27,-1.891,158.30376432746505,-0.176365,-16.85582427221797,0.145787,-420321108.886,145987055.119,-74884614.069,-5.165,-16.691,-2.144,-143189467.764,35724028.371,15482972.771,-8.303,-26.879,-11.476,7.710185,4.541,18.75688795823509,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.9165972841807638,1.0518215136019025,22.91714827251738,157.8154681835955,-18.234012189354054,244.8732154323705,18.757039553958048,73.0,1.0,10.587484118644198,0.006844230736172487,158.1357681351321,2.9409678107344997e-06,0.0,0.04235805835937793,158.303759,-16.855819,42
94,S1000000a,937066,61835.254821,311648044.172,-1.846,158.30081931895597,-0.176072,-16.85338197653512,0.146024,-420328558.014,145962982.011,-74887706.016,-5.165,-16.692,-2.144,-143201405.939,35685260.644,15466420.799,-8.252,-26.881,-11.477,7.709432,4.541,18.756835014103316,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.8578866959445587,0.9803974403218476,22.975073834114422,159.76640548913184,-16.18793906194441,245.1267418425695,18.753624312407005,63.0,1.0,10.47878130616936,0.006584853951959956,164.38437567534416,2.9107725850470443e-06,0.0,0.05860817440258139,158.300817,-16.853384,42
95,S1000000a,937067,61835.255271,311647972.454,-1.845,158.3007325196079,-0.176063,-16.853321241978033,0.14603,-420328758.696,145962333.408,-74887789.319,-5.164,-16.692,-2.144,-143201726.577,35684216.125,15465974.822,-8.251,-26.88,-11.477,7.709411,4.541,18.756833563072817,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.8602043883583934,0.9832170174676319,22.96966256230476,157.8154681835955,-18.234012189354054,250.07324230411677,18.761788908563716,76.0,1.0,10.484710846964395,0.0066085370063209865,163.79348216191752,2.912419679712332e-06,0.0,0.04256603654827694,158.300738,-16.853318,42
96,S1000000a,938459,61837.113474,311394857.006,-1.287,157.98794277373577,-0.17359,-16.577814732642935,0.150527,-421150092.797,143279804.028,-75230568.425,-5.067,-16.725,-2.126,-144454556.428,31419779.926,13615766.54,-7.629,-26.978,-11.569,7.651885,4.537,18.752399701561313,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7965345735084575,0.9057598217864445,23.279547178566446,157.92025170453343,-17.594622881924145,52.04114346866149,18.7571128471581,146.0,1.0,10.279059284473753,0.005390908384929061,200.9017597433563,2.8552942456871536e-06,0.0,0.00969834067682076,157.987939,-16.577816,44
97,S1000000a,938509,61837.137796,311392222.36,-1.22,157.98371214929057,-0.173875,-16.574144762293123,0.15087,-421160739.569,143244656.102,-75235036.573,-5.066,-16.726,-2.126,-144470526.674,31363040.542,13591454.079,-7.57,-27.021,-11.57,7.651595,4.537,18.752366444563908,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.7069954326535226,0.796831426585794,23.050398150164693,157.92025170453343,-17.594622881924145,64.05985246856261,18.752617784515607,146.0,1.0,10.29525284390719,0.006247419319789022,173.29003150942665,2.8597924566408866e-06,0.0,0.009780397647637485,157.983713,-16.57415,44
98,S1000000a,943841,61843.23745,311556215.242,1.93,156.9985943880422,-0.160072,-15.597398723634798,0.168993,-423745769.095,134401933.584,-76340290.583,-4.744,-16.831,-2.068,-147520711.071,17143339.735,7429716.305,-4.192,-27.607,-11.793,7.875716,4.547,18.762609184788477,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.9357254135246101,1.0750917439472143,22.67107973172706,157.54066989047556,-15.000034878820822,274.44048017607076,18.767127535155645,60.0,1.0,10.853343820055269,0.008127332731720335,133.0913405282637,3.0148177277931303e-06,0.0,0.002577050744523639,156.998594,-15.597397,45
99,S1000000a,943891,61843.261343,311560262.545,1.99,156.99477365464588,-0.159462,-15.593350622953535,0.169268,-423755561.357,134367186.867,-76344559.924,-4.743,-16.832,-2.068,-147529290.761,17086356.093,7405369.471,-4.12,-27.598,-11.794,7.877853,4.547,18.762726629390713,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.8884091142756537,1.0175293361017685,22.445631457929185,157.54066989047556,-15.000034878820822,278.9621227226838,18.768230776383188,57.0,1.0,11.04975898458534,0.009532799818328525,113.39551866176751,3.06937749571815e-06,0.0,0.002570479665631575,156.994776,-15.593356,45
100,S1000000a,943931,61843.279315,311563385.57,2.032,156.9919122700544,-0.158923,-15.59031211045339,0.16946,-423762925.053,134341050.991,-76347770.869,-4.742,-16.832,-2.068,-147535647.563,17043512.387,7387055.5,-4.068,-27.585,-11.795,7.879458,4.548,18.762815406135083,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.8635263923895338,0.9872583849021093,22.434821949226155,157.54066989047556,-15.000034878820822,280.9626928059037,18.762570775593485,57.0,0.9999999999999998,11.009451897611147,0.009607815385281385,112.5062606610286,3.058181082669763e-06,0.0,0.0025656959308020715,156.991915,-15.590312,45
101,S1000000a,945532,61845.207447,311931156.516,2.8,156.70029731866475,-0.154838,-15.261689233296533,0.173169,-424544371.403,131534318.33,-76690708.765,-4.64,-16.864,-2.049,-148155249.626,12504035.253,5418309.337,-3.244,-27.713,-11.839,8.074497,4.558,18.773489901173427,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,1.0156681028864016,1.1723456239493937,23.055495888951153,157.58947158634467,-15.97332610533643,178.34036251498537,18.77663614516099,59.0,1.0,10.612746232895889,0.006313442201568464,171.47263068637687,2.9479850646933024e-06,0.0,0.013184704531648576,156.700295,-15.261688,47
102,S1000000a,945582,61845.231302,311936993.658,2.864,156.69660809651862,-0.154352,-15.257550226899298,0.173451,-424553932.66,131499560.813,-76694932.235,-4.638,-16.865,-2.049,-148161860.616,12446915.943,5393907.738,-3.171,-27.713,-11.84,8.077338,4.559,18.773648312185877,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,z,0.6576009496524968,0.7367408146624048,23.114978602228476,157.58947158634467,-15.97332610533643,186.3128528834836,18.76262588953232,58.0,1.0,10.241991745590507,0.006073266186410261,178.27349722969876,2.8449977071084746e-06,0.0,0.013454403422297822,156.696607,-15.257554,47
103,S1000000a,946114,61846.074417,312146216.612,2.896,156.5734314735514,-0.15185,-15.111271641175131,0.173609,-424890194.075,130270567.509,-76843903.056,-4.594,-16.878,-2.041,-148377954.641,10460755.578,4530849.511,-3.085,-27.606,-11.854,8.178744,4.564,18.779294993869918,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,1.0690528423041858,1.2372905624138515,23.8340499880735,155.14894129770525,-15.163332601212726,78.94385652020858,18.772135482747,14.0,1.0,10.264630829226256,0.0039127372204414085,276.9879371234455,2.8512863414517375e-06,0.0,0.03317624598741692,156.57343,-15.111267,48
104,S1000000a,946164,61846.099221,312152494.552,2.964,156.56965401164462,-0.152161,-15.106952434297202,0.173901,-424900037.494,130234395.449,-76848276.83,-4.592,-16.879,-2.041,-148384506.694,10401542.447,4505443.587,-3.028,-27.652,-11.855,8.182015,4.565,18.779473597948375,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.8279835177302478,0.9440188780173331,23.543109889887038,155.14894129770525,-15.163332601212726,89.76521495030684,18.785291444675515,13.0,1.0,10.225258274325885,0.004654869243176439,232.7477694008019,2.840349520646079e-06,0.0,0.03296063849431976,156.569659,-15.106957,48
105,S1000000a,946288,61846.158116,312168003.564,3.133,156.56068956666468,-0.152275,-15.096693655747222,0.174633,-424923398.334,130148505.243,-76858659.855,-4.589,-16.88,-2.04,-148399526.057,10260615.562,4445115.105,-2.87,-27.73,-11.856,8.189815,4.565,18.779903148862495,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.7826329487454236,0.88884786951998,23.781753394034276,155.14894129770525,-15.163332601212726,148.13371660939475,18.77818732767713,32.0,1.0,10.15176542173986,0.004035993510276575,268.51367711295245,2.8199348393721835e-06,0.0,0.03245166766104692,156.56069,-15.096693,48
106,S1000000a,946338,61846.18215,312174581.993,3.203,156.557030180374,-0.15206,-15.09249697741524,0.174932,-424932926.734,130113454.2,-76862896.08,-4.588,-16.88,-2.04,-148405412.693,10203014.989,4420494.563,-2.799,-27.747,-11.857,8.193005,4.565,18.780080420920854,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.9086226750169603,1.0421200425997084,23.343229158543167,155.14894129770525,-15.163332601212726,169.22520806262887,18.787212328919807,73.0,1.0,10.345832570628444,0.005269941133014298,205.52475605596035,2.8738423807301233e-06,0.0,0.032245742907782746,156.557033,-15.092493,48
108,S1000000a,948920,61852.066457,314452957.65,5.677,155.76144862136107,-0.130161,-14.035771055216028,0.183127,-427185948.243,121507848.199,-77885538.538,-4.275,-16.973,-1.983,-149014420.428,-3732467.797,-1622005.125,0.027,-27.706,-11.891,9.141635,4.621,18.834021052200082,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.5725023013515343,0.6332144785298471,24.56398563563021,154.9494288713776,-13.526727119257018,210.66061514134276,18.832720683170972,134.0,1.0,10.036050863045404,0.0026830144716095197,404.17048119093096,2.787791906401501e-06,0.0,0.006817143587764745,155.761444,-14.035773,51
109,S1000000a,948970,61852.091009,314465071.787,5.745,155.75824599821135,-0.130379,-14.031276817189863,0.183382,-427195014.762,121471844.842,-77889744.498,-4.274,-16.973,-1.983,-149014303.119,-3791284.444,-1647229.6,0.085,-27.748,-11.891,9.146421,4.621,18.83429270967958,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.7517853056697346,0.8513203231991905,23.791950262660954,154.9494288713776,-13.526727119257018,224.00519652909514,18.828247710827284,141.0,1.0,10.147583607982133,0.004142676141504107,261.5860248027453,2.8187732244394816e-06,0.0,0.006705471161083245,155.758246,-14.031273,51
110,S1000000a,949112,61852.160026,314499925.069,5.945,155.74924693422668,-0.130169,-14.018587938117257,0.184128,-427220486.681,121370631.788,-77901565.134,-4.27,-16.974,-1.982,-149013239.574,-3957001.161,-1718138.203,0.277,-27.822,-11.891,9.159907,4.622,18.83506290147058,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.5968741097371373,0.6628638804588044,24.53259559054661,154.9494288713776,-13.526727119257018,288.9973498808479,18.8391671790435,145.0,1.0,10.040567905461158,0.0027301749897155623,397.18028824252434,2.789046640405877e-06,0.0,0.006382385170022186,155.749247,-14.018591,51
111,S1000000a,949162,61852.185674,314513179.448,6.017,155.74591762135105,-0.12978,-14.013866146735314,0.184398,-427229947.034,121333017.065,-77905956.937,-4.268,-16.975,-1.982,-149012539.903,-4018667.849,-1744489.645,0.355,-27.832,-11.891,9.164919,4.622,18.835351123675952,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.5704199331723284,0.6306811839079421,24.097455306104877,154.9494288713776,-13.526727119257018,303.4587524325583,18.834680747772722,146.0,1.0,10.059921368320577,0.0034724753394966943,312.1695006011326,2.794422602311271e-06,0.0,0.006178660601311105,155.745913,-14.013865,51
113,S1000000a,952540,61856.228098,316884286.48,7.931,155.28067024347547,-0.110992,-13.263157269781416,0.188053,-428683012.832,115393979.302,-78591184.606,-4.052,-17.034,-1.942,-148513605.624,-13584102.462,-5890370.127,2.577,-27.699,-11.839,9.987359,4.672,18.883349679876954,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,0.848262652495037,0.9686893582664683,24.509636236231156,153.958582371174,-12.575960401862332,197.87034127383012,18.876972677736426,132.0,1.0,10.088293402919424,0.002837336086840188,382.16063286991715,2.8023037230331735e-06,0.0,0.04316804084320113,155.280669,-13.263155,54
114,S1000000a,952590,61856.25189,316900644.69,7.983,155.27803491339205,-0.110207,-13.258677147288209,0.188222,-428691341.258,115358963.11,-78595176.539,-4.051,-17.035,-1.942,-148508237.097,-13641020.595,-5914706.867,2.646,-27.677,-11.839,9.992558,4.672,18.88365872770801,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.8993588249382745,1.0308501519930346,23.885857786039676,153.958582371174,-12.575960401862332,200.11576420126875,18.880224403944524,162.0,1.0,10.199852169253111,0.004035165157851894,268.5689010281684,2.8332922692369755e-06,0.0,0.04254864438984102,155.278037,-13.258679,54
115,S1000000a,953078,61857.0626,317450109.252,7.916,155.19477656599156,-0.108268,-13.106883817615364,0.187026,-428973563.85,114165378.867,-78730911.252,-4.008,-17.046,-1.934,-148318627.623,-15546472.535,-6743315.199,2.623,-27.56,-11.82,10.166899,4.683,18.894001325333672,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,g,1.2157614717111203,1.415768213760487,24.192381833629778,155.1054335170219,-12.960439231232534,175.2588344630852,18.89619683347952,97.0,1.0,10.258664811932366,0.003401874020754442,318.65852450006685,2.849629114425657e-06,0.0,-0.0,155.194776,-13.106878,55
116,S1000000a,953128,61857.086961,317466843.665,7.985,155.19213310728992,-0.108398,-13.10231928149399,0.187249,-428981997.303,114129499.858,-78734981.329,-4.006,-17.047,-1.934,-148313043.642,-15604521.756,-6768192.756,2.684,-27.597,-11.819,10.172354,4.683,18.894321065447603,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.7605219971888931,0.861948901689651,24.253681268316814,155.1054335170219,-12.960439231232534,191.2473416422675,18.891851723308424,97.0,1.0,10.095265085297562,0.003287134291256581,329.7989588772419,2.804240301471545e-06,0.0,-0.0,155.192137,-13.102319,55
143,S1000000a,1197923,62321.120721,350989380.994,16.214,242.5366416889152,-0.094132,0.5742337203645399,0.002579,-130170485.094,-447910999.753,-55649347.854,15.644,-5.829,2.765,31691099.751,-136491676.542,-59167001.463,29.041,5.478,2.419,13.440099,5.115,19.31972794855495,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,r,0.5352042383745446,0.5878397060517574,24.619043562936294,242.90268002644137,1.8360922693447188,268.8901096110566,19.323802798396052,108.0,1.0,10.050594550827373,0.0034000776264288446,318.8271481868008,2.7918318196742704e-06,0.0,0.027389418792646156,242.536644,0.574233,70
144,S1000000a,1197973,62321.144523,351022792.061,16.279,242.53440875840153,-0.093777,0.5742930075333037,0.002507,-130138314.002,-447922984.953,-55643662.336,15.644,-5.828,2.765,31750834.473,-136480339.938,-59162021.602,29.05,5.548,2.424,13.445112,5.115,19.320117643124075,0.0,0.0,0.0,0.0,0.0,0.15,COM,3.01822,0.05208,22.56035,211.00286,335.42134,51575.94061,14.2,54800.0,i,0.9474043545072707,1.0892997013470447,23.447017626168677,242.90268002644137,1.8360922693447188,279.98781977574066,19.323396361353147,69.0,1.0,10.654348228330601,0.006999182496453043,154.62382557767853,2.959541174536278e-06,0.0,0.027434157172202062,242.534408,0.574294,70
