index ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0)
348645 387449 172023 60488.031824 421010088.711514 26.044 198.708853 0.0958 5.515637 -0.113465 -382236327.947 -273294854.23 -19736607.005 6.567 -14.094 -6.009 14681601.196 -138877168.813 -60203001.998 29.398 2.201 1.093 18.605981 25.689 5.689
348644 387449 172022 60488.031378 421009084.349522 26.043 198.70881 0.095794 5.515688 -0.113463 -382236581.169 -273294310.746 -19736375.294 6.567 -14.094 -6.009 14680467.52 -138877253.678 -60203044.16 29.397 2.2 1.093 18.605964 25.689 5.689
348643 387449 171965 60488.005872 420951763.163712 25.979 198.706371 0.095526 5.518581 -0.113365 -382251050.06 -273263253.158 -19723134.438 6.566 -14.095 -6.009 14615744.53 -138882050.943 -60205447.999 29.343 2.155 1.088 18.604996 25.689 5.689
348642 387449 171915 60487.982126 420898525.764309 25.918 198.704104 0.095385 5.521271 -0.113271 -382264518.645 -273234336.641 -19710806.929 6.565 -14.096 -6.009 14555598.373 -138886436.606 -60207676.384 29.288 2.121 1.084 18.604089 25.688 5.688
348653 387449 319193 60786.390289 447939565.285132 -21.193 273.884042 -0.003481 -15.511342 0.009284 -99391117.856 -502042113.827 -150746324.629 13.653 -3.3 -3.708 -128628261.634 -71408969.797 -30954231.855 15.325 -23.429 -10.186 14.525396 25.96 5.96
348641 387449 168408 60484.049583 412140811.38456 25.757 198.340981 0.079726 5.957641 -0.108736 -384466580.023 -268425391.249 -17667872.728 6.398 -14.213 -6.017 4624798.685 -139436893.902 -60445276.286 29.529 0.411 0.314 18.439629 25.632 5.632
348639 387449 152781 60434.178784 321371624.377568 13.986 199.934957 -0.15354 8.940301 0.005883 -407208552.102 -204152715.401 8365699.169 4.103 -15.58 -6.043 -108763893.274 -95911250.998 -41577141.175 20.392 -20.145 -8.593 10.324315 24.739 4.739
348638 387449 152731 60434.156166 321344355.576775 13.921 199.938433 -0.153809 8.940166 0.006087 -407216568.674 -204122269.901 8377507.506 4.102 -15.58 -6.043 -108803689.259 -95871845.051 -41560345.143 20.335 -20.183 -8.596 10.318342 24.738 4.738
348637 387449 152680 60434.134645 321318528.359888 13.859 199.941745 -0.153948 8.940033 0.006284 -407224194.107 -204093301.163 8388742.644 4.101 -15.581 -6.043 -108841446.737 -95834290.187 -41544358.904 20.278 -20.212 -8.599 10.312656 24.738 4.738
348636 387449 152630 60434.110745 321289981.000643 13.79 199.945425 -0.153967 8.93988 0.006503 -407232660.485 -204061127.751 8401220.174 4.1 -15.581 -6.043 -108883250.676 -95792527.408 -41526598.601 20.21 -20.236 -8.602 10.306337 24.737 4.737
348635 387449 150750 60432.150215 319010372.202016 13.085 200.241905 -0.161128 8.921302 0.012549 -407918842.324 -201417806.389 9424569.885 4.003 -15.63 -6.041 -112231437.468 -92380410.218 -40046814.775 19.562 -20.824 -8.868 9.794228 24.699 4.699
348634 387449 150700 60432.126477 318983605.444043 13.016 200.245731 -0.161196 8.921001 0.012767 -407927049.769 -201385751.148 9436958.305 4.001 -15.63 -6.041 -112271492.414 -92337671.324 -40028622.832 19.497 -20.851 -8.871 9.787918 24.698 4.698
348633 387449 148819 60430.148513 316822234.267462 12.242 200.558621 -0.167852 8.8897 0.018971 -408602429.69 -198710572.134 10469018.591 3.903 -15.679 -6.038 -115520937.957 -88789971.581 -38490398.455 18.779 -21.434 -9.129 9.269812 24.66 4.66
348632 387449 148769 60430.124611 316797024.974909 12.172 200.562633 -0.167865 8.889244 0.019191 -408610488.107 -198678194.614 10481487.577 3.902 -15.679 -6.038 -115559649.654 -88745680.849 -38471542.436 18.712 -21.458 -9.132 9.263471 24.659 4.659
348631 387449 147937 60429.190888 315826312.985142 11.939 200.71446 -0.170657 8.870069 0.02178 -408923358.972 -197412438.415 10968535.366 3.855 -15.702 -6.037 -117046650.805 -87037217.237 -37730062.445 18.493 -21.667 -9.25 9.019815 24.641 4.641
348630 387449 147887 60429.16708 315801824.240259 11.87 200.718527 -0.170902 8.869547 0.021997 -408931287.485 -197380139.725 10980953.044 3.854 -15.702 -6.037 -117084630.294 -86992607.513 -37711030.78 18.432 -21.705 -9.253 9.01353 24.641 4.641
348629 387449 145993 60427.188828 313851665.384051 11.069 201.049738 -0.176597 8.819639 0.02817 -409581494.071 -194692317.824 12012502.495 3.755 -15.75 -6.034 -120136858.331 -83296535.116 -36108658.147 17.681 -22.245 -9.496 8.501458 24.603 4.603
348640 387449 168358 60484.025778 412087896.298352 25.698 198.339087 0.079427 5.960229 -0.108635 -384479736.836 -268396159.844 -17655498.066 6.397 -14.214 -6.017 4564115.756 -139437692.252 -60445917.02 29.479 0.366 0.309 18.438341 25.632 5.632
348628 387449 145943 60427.16479 313828749.240952 10.999 201.053985 -0.176786 8.818959 0.02839 -409589290.503 -194659607.593 12025034.113 3.753 -15.75 -6.034 -120173514.59 -83250297.259 -36088933.472 17.617 -22.28 -9.499 8.495214 24.602 4.602
348654 387449 320053 60788.338791 444397890.507566 -20.919 273.87682 -0.013315 -15.494258 0.008134 -97091177.231 -502591420.47 -151368810.233 13.668 -3.226 -3.686 -126045702.858 -75324126.37 -32651556.085 16.168 -23.066 -9.979 14.26841 25.934 5.934
348656 387449 321823 60791.401627 438968873.589056 -20.08 273.825778 -0.028933 -15.470753 0.007271 -93471092.396 -503429749.993 -152339719.861 13.69 -3.11 -3.651 -121699107.994 -81308920.981 -35246325.085 17.438 -22.082 -9.629 13.827645 25.894 5.894
348680 387449 345304 60857.075671 394309856.901206 7.308 264.07493 -0.192919 -16.372188 -0.034736 -14856920.701 -514065493.614 -170866733.927 13.953 -0.648 -2.87 24196289.126 -137765625.126 -59720340.205 29.261 4.029 1.845 4.541758 25.296 5.296
348679 387449 343193 60855.048561 393084577.443833 6.252 264.461038 -0.196413 -16.304142 -0.033957 -17300486.617 -513945424.442 -170361982.32 13.951 -0.723 -2.894 19115226.244 -138430322.318 -60008953.936 29.356 3.051 1.449 3.998054 25.258 5.258
348678 387449 343143 60855.024644 393071713.843622 6.199 264.46573 -0.195895 -16.303328 -0.034097 -17329314.695 -513943929.286 -170356000.924 13.951 -0.724 -2.895 19054610.082 -138436575.185 -60011942.746 29.311 3.002 1.444 3.991676 25.258 5.258
348677 387449 340923 60850.091607 390825707.783849 3.832 265.434315 -0.204185 -16.14692 -0.031092 -23273853.635 -513596365.006 -169109336.396 13.944 -0.907 -2.955 6609355.147 -139379319.576 -60420179.655 29.617 0.849 0.468 2.79134 25.17 5.17
348676 387449 340873 60850.067479 390817782.718346 3.772 265.439237 -0.203743 -16.146167 -0.031256 -23302921.284 -513594473.26 -169103175.506 13.944 -0.908 -2.956 6547651.982 -139381028.362 -60421151.193 29.579 0.791 0.464 2.786199 25.17 5.17
348675 387449 339992 60849.144313 390514695.159146 3.465 265.623623 -0.205702 -16.118426 -0.030151 -24415016.477 -513520689.665 -168866991.304 13.942 -0.942 -2.967 4212924.204 -139451018.526 -60450887.701 29.689 0.529 0.28 2.60084 25.155 5.155
348674 387449 339942 60849.119774 390507423.190148 3.395 265.628668 -0.205475 -16.117683 -0.030347 -24444575.783 -513518691.077 -168860700.922 13.942 -0.943 -2.967 4150000.521 -139452065.879 -60451476.567 29.666 0.46 0.275 2.596107 25.155 5.155
348673 387449 338849 60848.09488 390217274.833588 2.816 265.834763 -0.205833 -16.087394 -0.029989 -25679063.309 -513433491.536 -168597409.908 13.94 -0.981 -2.98 1553710.188 -139487374.257 -60466927.175 29.637 -0.068 0.072 2.415287 25.141 5.141
348672 387449 338799 60848.070297 390211359.42053 2.755 265.839817 -0.205358 -16.086655 -0.030152 -25708671.47 -513431406.538 -168591081.051 13.94 -0.982 -2.98 1490803.156 -139487165.737 -60467075.059 29.597 -0.127 0.067 2.411288 25.14 5.14
348671 387449 336352 60830.247412 392470691.475382 -5.858 269.374551 -0.192051 -15.661934 -0.018057 -47142435.425 -511407748.381 -163835779.284 13.893 -1.647 -3.196 -43017334.384 -133531489.003 -57884077.064 28.487 -7.833 -3.399 4.887727 25.293 5.293
348670 387449 336302 60830.222725 392483262.752124 -5.93 269.379291 -0.191954 -15.661486 -0.018253 -47172068.733 -511404234.532 -163828962.921 13.893 -1.648 -3.196 -43078090.185 -133514702.597 -57876823.103 28.48 -7.907 -3.403 4.894679 25.293 5.293
348655 387449 320103 60788.36361 444353102.044343 -20.854 273.876487 -0.013529 -15.494054 0.008309 -97061866.604 -502598336.972 -151376714.89 13.668 -3.225 -3.686 -126011016.971 -75373514.644 -32672950.498 16.182 -22.997 -9.976 14.264908 25.934 5.934
348669 387449 334730 60828.307104 393532627.884117 -6.657 269.732313 -0.187092 -15.628074 -0.016281 -49470953.229 -511125559.974 -163298111.459 13.886 -1.72 -3.219 -47700354.498 -132145696.288 -57283675.474 28.178 -8.546 -3.766 5.427026 25.325 5.325
348667 387449 332345 60823.369392 396925008.396463 -8.852 270.598059 -0.17213 -15.553718 -0.012485 -55391165.123 -510352474.398 -161912308.061 13.867 -1.905 -3.278 -59382530.5 -127983893.942 -55480152.012 27.255 -10.562 -4.687 6.797235 25.408 5.408
348666 387449 332293 60823.344056 396944455.965482 -8.916 270.602426 -0.172499 -15.5534 -0.012647 -55421522.364 -510348303.762 -161905132.285 13.867 -1.906 -3.278 -59442228.907 -127960702.884 -55469886.22 27.285 -10.626 -4.692 6.80429 25.409 5.409
348665 387449 323384 60796.359685 430585407.445039 -18.902 273.642454 -0.054361 -15.442493 0.004485 -87599008.842 -504721782.591 -153891707.709 13.724 -2.922 -3.594 -113966553.741 -90519692.669 -39239275.247 19.424 -20.712 -9.004 13.021 25.825 5.825
348664 387449 323334 60796.335093 430625640.815396 -18.969 273.64379 -0.054235 -15.442601 0.004308 -87628169.685 -504715572.378 -153884070.129 13.723 -2.923 -3.594 -114007820.326 -90475610.665 -39220141.335 19.418 -20.782 -9.007 13.025398 25.826 5.826
348663 387449 323310 60796.323946 430643923.395104 -18.999 273.644394 -0.05414 -15.442648 0.004229 -87641386.866 -504712756.919 -153880608.16 13.723 -2.923 -3.595 -114026518.579 -90455581.455 -39211466.512 19.413 -20.813 -9.008 13.02739 25.826 5.826
348662 387449 323309 60796.323487 430644677.995667 -19.0 273.644419 -0.054135 -15.44265 0.004225 -87641931.946 -504712640.799 -153880465.384 13.723 -2.924 -3.595 -114027289.576 -90454754.79 -39211108.729 19.412 -20.815 -9.008 13.027473 25.826 5.826
348661 387449 323260 60796.298649 430685522.584754 -19.066 273.64576 -0.053838 -15.442753 0.004051 -87671383.331 -504706365.656 -153872750.675 13.723 -2.924 -3.595 -114068927.88 -90410012.332 -39191773.531 19.392 -20.884 -9.012 13.031908 25.826 5.826
348660 387449 323259 60796.298197 430686268.04746 -19.067 273.645784 -0.053831 -15.442755 0.004048 -87671919.913 -504706251.308 -153872610.113 13.723 -2.924 -3.595 -114069686.072 -90409195.774 -39191421.192 19.392 -20.886 -9.012 13.031989 25.826 5.826
348659 387449 321844 60791.412769 438949557.486707 -20.051 273.825456 -0.028897 -15.470672 0.007347 -93457912.841 -503432743.603 -152343234.872 13.69 -3.109 -3.651 -121682323.863 -81330164.545 -35255593.924 17.432 -22.053 -9.628 13.825914 25.893 5.893
348658 387449 321843 60791.41232 438950334.101736 -20.052 273.825469 -0.028899 -15.470675 0.007344 -93458443.097 -503432623.168 -152343093.454 13.69 -3.109 -3.651 -121682999.04 -81329310.398 -35255221.035 17.433 -22.054 -9.628 13.825984 25.893 5.893
348657 387449 321824 60791.402076 438968095.182951 -20.079 273.825765 -0.028932 -15.47075 0.007274 -93470561.648 -503429870.555 -152339861.415 13.69 -3.11 -3.651 -121698431.996 -81309777.024 -35246698.372 17.437 -22.081 -9.629 13.827576 25.894 5.894
348668 387449 332385 60823.388932 396910101.94358 -8.808 270.594699 -0.171772 -15.553961 -0.012375 -55367753.904 -510355689.311 -161917841.465 13.867 -1.904 -3.277 -59336542.739 -128001686.335 -55488061.73 27.226 -10.517 -4.683 6.791803 25.408 5.408
348627 387449 144440 60425.149255 311992623.051842 10.071 201.402899 -0.182046 8.755256 0.034859 -410234052.869 -191912712.108 13075506.351 3.652 -15.798 -6.031 -123142042.999 -79385811.888 -34414148.952 16.746 -22.845 -9.735 7.984825 24.565 4.565
348626 387449 144390 60425.125473 311972000.045592 10.002 201.407228 -0.181948 8.754424 0.035074 -410241554.942 -191880250.635 13087898.015 3.651 -15.799 -6.031 -123176381.882 -79338849.649 -34394143.017 16.677 -22.864 -9.738 7.978827 24.564 4.564
348625 387449 136756 60416.280051 305771385.295326 6.296 203.035951 -0.196023 8.326651 0.060967 -412859185.124 -179727695.706 17690682.078 3.198 -16.003 -6.014 -134436424.531 -61338000.1 -26590045.692 13.117 -24.803 -10.652 6.096212 24.422 4.422
348595 387449 113257 60390.243188 305936308.732731 -6.142 207.661195 -0.149001 5.992757 0.10733 -418506022.29 -143102826.152 31136459.085 1.808 -16.542 -5.932 -149016544.861 -1850416.423 -804123.324 0.036 -27.811 -11.888 8.967801 24.517 4.517
348594 387449 113256 60390.242742 305936545.60537 -6.143 207.661261 -0.148995 5.992709 0.107332 -418506092.001 -143102188.254 31136687.831 1.808 -16.542 -5.932 -149016546.207 -1849343.987 -803664.925 0.034 -27.812 -11.888 8.967928 24.517 4.517
348593 387449 110457 60383.379162 310390746.019776 -8.726 208.533734 -0.116465 5.251372 0.107755 -419465533.94 -133254546.294 34645806.173 1.427 -16.668 -5.902 -147920641.28 14389392.377 6237153.448 -3.277 -27.503 -11.831 10.896066 24.617 4.617
348592 387449 110398 60383.351211 310411909.219034 -8.801 208.536994 -0.116791 5.248359 0.107841 -419468978.391 -133214292.033 34660059.715 1.425 -16.668 -5.902 -147912661.405 14455879.509 6265725.449 -3.334 -27.558 -11.831 10.904077 24.618 4.618
348591 387449 106584 60378.368668 314676155.78142 -10.712 209.023723 -0.090225 4.715054 0.105462 -420022483.762 -126019728.82 37195767.867 1.145 -16.755 -5.878 -145794902.527 26135584.399 11329280.513 -5.898 -27.2 -11.679 12.28052 24.693 4.693
349018 387449 858804 61701.120629 284731868.365769 -4.648 36.911056 -0.19904 -3.331351 -0.073213 357374197.972 237118902.89 12235065.373 -12.025 12.117 6.379 130096189.121 66405156.176 28780913.315 -14.983 24.189 10.313 5.987158 24.156 4.156
348589 387449 106499 60378.328877 314713173.472815 -10.824 209.027318 -0.090361 4.710855 0.105557 -420026418.03 -125962124.099 37215976.023 1.143 -16.755 -5.878 -145774466.93 26229211.511 11369428.048 -5.993 -27.264 -11.677 12.291522 24.694 4.694
348588 387449 106449 60378.305028 314735548.530408 -10.893 209.029472 -0.090254 4.708337 0.105616 -420028772.409 -125927596.445 37228087.857 1.142 -16.756 -5.878 -145762052.163 26285421.864 11393488.299 -6.057 -27.292 -11.676 12.298118 24.694 4.694
348587 387449 105613 60377.317585 315678610.633161 -11.228 209.109554 -0.084733 4.604451 0.104816 -420123812.042 -124497307.178 37729341.221 1.086 -16.772 -5.873 -145208347.131 28578743.429 12387815.694 -6.541 -27.184 -11.634 12.563448 24.709 4.709
348586 387449 105563 60377.293706 315701846.392394 -11.297 209.111575 -0.084538 4.601948 0.10487 -420126051.284 -124462702.029 37741457.365 1.085 -16.773 -5.872 -145194784.531 28634853.441 12411816.464 -6.608 -27.208 -11.633 12.569979 24.71 4.71
348585 387449 100957 60371.372793 321975278.920366 -13.141 209.474328 -0.050155 3.998893 0.09835 -420594827.461 -115856991.261 40737803.991 0.747 -16.869 -5.841 -140973237.849 42179961.282 18284153.887 -9.452 -26.372 -11.306 14.089839 24.799 4.799
348596 387449 113306 60390.265878 305924332.694658 -6.076 207.657811 -0.149223 5.995191 0.107226 -418502477.055 -143135255.71 31124829.845 1.809 -16.542 -5.932 -149016410.288 -1904919.426 -827427.798 0.101 -27.792 -11.888 8.961376 24.517 4.517
348584 387449 100943 60371.366527 321982397.279661 -13.158 209.474643 -0.050174 3.998277 0.098358 -420595231.922 -115847858.702 40740966.108 0.747 -16.869 -5.841 -140968117.074 42194240.586 18290274.231 -9.467 -26.382 -11.306 14.091413 24.8 4.8
348582 387449 100892 60371.342308 322010002.955515 -13.226 209.475858 -0.050157 3.995894 0.09839 -420596793.552 -115812556.036 40753189.181 0.746 -16.87 -5.841 -140948244.389 42249484.099 18313930.351 -9.528 -26.416 -11.304 14.097499 24.8 4.8
348581 387449 100784 60371.289244 322070986.553736 -13.376 209.478508 -0.049619 3.990672 0.098459 -420600204.809 -115735207.731 40779968.038 0.742 -16.871 -5.84 -140904227.864 42370710.732 18365746.604 -9.677 -26.46 -11.3 14.110825 24.801 4.801
348580 387449 100780 60371.287448 322073062.460555 -13.381 209.478597 -0.049589 3.990495 0.098461 -420600320.018 -115732589.814 40780874.343 0.742 -16.871 -5.84 -140902725.907 42374816.645 18367500.019 -9.682 -26.461 -11.3 14.111276 24.801 4.801
348579 387449 100734 60371.264665 322099462.289018 -13.442 209.479722 -0.049142 3.988251 0.098487 -420601780.152 -115699379.247 40792371.354 0.741 -16.871 -5.84 -140883600.285 42426910.647 18389741.636 -9.75 -26.467 -11.298 14.116986 24.801 4.801
348578 387449 100730 60371.26287 322101546.872603 -13.447 209.47981 -0.049101 3.988074 0.098489 -420601895.058 -115696763.209 40793276.967 0.741 -16.871 -5.84 -140882088.025 42431014.435 18391493.479 -9.756 -26.467 -11.298 14.117435 24.801 4.801
348577 387449 94652 60362.324818 333363596.465472 -15.883 209.632419 0.003494 3.168721 0.084377 -420975037.69 -102614860.012 45283667.313 0.224 -17.005 -5.787 -131653330.558 61959365.381 26856525.772 -13.95 -24.798 -10.583 16.1254 24.933 4.933
348576 387449 94602 60362.300386 333397192.949897 -15.948 209.632329 0.0039 3.166659 0.084379 -420975508.667 -102578961.157 45295884.627 0.222 -17.005 -5.787 -131623808.74 62011723.042 26878863.454 -14.021 -24.807 -10.581 16.130507 24.934 4.934
348575 387449 93141 60359.366424 337494275.605206 -16.512 209.578788 0.020847 2.927367 0.078807 -421010134.304 -98262719.896 46760634.752 0.051 -17.046 -5.768 -127881895.551 68113799.655 29524816.492 -15.23 -24.088 -10.291 16.705222 24.976 4.976
348574 387449 93119 60359.355226 337510266.086333 -16.543 209.578554 0.020927 2.926485 0.078805 -421010182.968 -98246226.363 46766216.071 0.05 -17.047 -5.768 -127867145.829 68137110.628 29534772.736 -15.26 -24.099 -10.29 16.707399 24.976 4.976
348573 387449 90758 60356.354198 341879932.468484 -17.229 209.471803 0.038541 2.698896 0.072877 -421000252.336 -93820736.417 48259410.627 -0.127 -17.087 -5.748 -123690450.86 74195980.452 32161243.408 -16.624 -23.357 -9.965 17.250393 25.018 5.018
348572 387449 90736 60356.344282 341894704.055886 -17.256 209.471421 0.038655 2.698174 0.072873 -421000143.515 -93806097.48 48264335.487 -0.127 -17.087 -5.748 -123676197.192 74215992.864 32169779.693 -16.652 -23.363 -9.964 17.252166 25.018 5.018
348583 387449 100906 60371.34857 322002851.153151 -13.209 209.475544 -0.050175 3.99651 0.098381 -420596390.035 -115821684.427 40750028.652 0.746 -16.87 -5.841 -140953395.225 42235193.036 18307813.86 -9.511 -26.408 -11.304 14.095926 24.8 4.8
348597 387449 113307 60390.266325 305924098.001539 -6.074 207.657745 -0.149226 5.995239 0.107223 -418502407.166 -143135894.777 31124600.671 1.809 -16.542 -5.932 -149016406.351 -1905993.08 -827887.05 0.103 -27.791 -11.888 8.96125 24.517 4.517
348598 387449 113529 60390.371356 305870354.574782 -5.778 207.642084 -0.148534 6.006475 0.106753 -418485964.04 -143286001.224 31070766.166 1.815 -16.54 -5.932 -149014274.315 -2157472.167 -935764.879 0.348 -27.612 -11.888 8.931548 24.516 4.516
