 ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0
2191 S1000004a 863856 61722.040206 280659422.184 20.292 327.197587 0.316757 -15.762638 0.036184 322164234.231 -42222458.334 -31118665.756 2.975 21.496 4.026 95128881.135 104105366.641 45123233.662 -23.272 17.849 7.563 26.904259 14.831 4.271
2192 S1000004a 863906 61722.062733 280698964.219 20.339 327.20473 0.317405 -15.76182 0.036476 322170021.558 -42180621.96 -31110830.914 2.972 21.496 4.026 95083523.077 104140100.501 45137951.263 -23.336 17.841 7.56 26.904828 14.831 4.271
2193 S1000004a 871007 61732.017795 298119444.403 20.53 330.60864 0.353071 -15.274158 0.063005 324270448.315 -23641852.875 -27606169.505 1.911 21.604 4.122 73697845.591 117498764.934 50929809.631 -26.282 13.941 5.87 26.890771 14.96 4.4
2194 S1000004a 871008 61732.018241 298120236.141 20.531 330.608798 0.353081 -15.274129 0.06301 324270521.992 -23641019.784 -27606010.547 1.911 21.604 4.122 73696832.006 117499302.572 50930036.002 -26.284 13.941 5.87 26.890764 14.96 4.4
2195 S1000004a 871032 61732.030378 298141780.015 20.557 330.613085 0.353376 -15.273364 0.063158 324272524.774 -23618365.663 -27601687.993 1.909 21.604 4.122 73669251.323 117513920.107 50936190.507 -26.318 13.937 5.868 26.890564 14.961 4.401
2196 S1000004a 871033 61732.030824 298142572.37 20.558 330.613242 0.353388 -15.273336 0.063163 324272598.36 -23617533.017 -27601529.117 1.909 21.604 4.122 73668236.927 117514457.265 50936416.671 -26.319 13.936 5.868 26.890557 14.961 4.401
2197 S1000004a 873946 61736.049866 305217280.624 20.631 332.08276 0.366729 -15.002605 0.073475 324860824.223 -16111187.22 -26163934.225 1.479 21.631 4.158 64356157.649 121919298.494 52845510.4 -27.392 12.21 5.123 26.773049 15.008 4.448
2198 S1000004a 873996 61736.073598 305259627.39 20.673 332.091472 0.36751 -15.000858 0.073709 324863853.578 -16066837.811 -26155408.983 1.476 21.631 4.158 64299926.864 121944307.308 52856009.653 -27.455 12.182 5.118 26.772271 15.008 4.448
2199 S1000004a 877404 61741.02518 313971169.158 20.56 333.968438 0.38044 -14.612666 0.085148 325381789.004 -6808922.586 -24367670.502 0.945 21.649 4.199 52387828.216 126525321.747 54842001.509 -28.403 9.997 4.16 26.547136 15.063 4.503
2200 S1000004a 877405 61741.025628 313971964.723 20.561 333.968609 0.380452 -14.612628 0.085153 325381825.57 -6808084.948 -24367508.022 0.945 21.649 4.199 52386729.183 126525708.573 54842162.488 -28.404 9.997 4.16 26.547114 15.063 4.503
2201 S1000004a 877430 61741.036994 313992167.126 20.583 333.972935 0.380763 -14.611659 0.085269 325382752.982 -6786826.17 -24363384.337 0.944 21.649 4.2 52358820.794 126535520.79 54846246.941 -28.435 9.986 4.158 26.546552 15.063 4.503
2202 S1000004a 877431 61741.037442 313992963.826 20.584 333.973105 0.380776 -14.611621 0.085273 325382789.51 -6785988.273 -24363221.803 0.944 21.649 4.2 52357720.2 126535907.31 54846407.883 -28.436 9.986 4.158 26.54653 15.063 4.503
2203 S1000004a 882415 61748.096507 326355588.17 20.529 336.758136 0.400029 -13.961238 0.101021 325727361.095 6418903.145 -21785412.399 0.186 21.65 4.253 34714856.533 131398784.817 56952901.059 -29.696 6.628 2.743 26.088875 15.135 4.575
2204 S1000004a 882465 61748.120187 326397611.421 20.55 336.767619 0.400952 -13.958845 0.101147 325727739.509 6463193.893 -21776711.116 0.184 21.65 4.253 34654054.982 131412291.322 56958507.691 -29.74 6.574 2.738 26.087127 15.135 4.575
2205 S1000004a 1107546 62152.150161 283139545.21 6.919 105.66924 -0.225707 7.004328 0.089194 -140152620.339 392068333.206 87182792.184 -17.041 -2.629 0.688 -64251990.098 121485685.623 52655529.941 -27.691 -12.103 -5.219 6.230766 14.697 4.137
2206 S1000004a 1107596 62152.172488 283152956.408 6.986 105.6642 -0.225697 7.006319 0.089112 -140185492.377 392063260.279 87184118.999 -17.041 -2.63 0.688 -64305391.654 121462276.284 52645457.783 -27.673 -12.167 -5.223 6.23518 14.697 4.137
2207 S1000004a 1110436 62156.166425 285900328.142 8.963 104.814584 -0.213228 7.375019 0.095194 -146051126.823 391115467.916 87412481.665 -16.956 -2.863 0.636 -73553505.648 117005500.508 50713393.79 -26.67 -13.896 -5.967 7.138382 14.766 4.206
2208 S1000004a 1113977 62161.144914 290253421.002 11.297 103.836048 -0.193048 7.864774 0.101102 -153320893.434 389822625.218 87672225.307 -16.846 -3.148 0.572 -84561318.337 110642154.93 47955237.291 -25.251 -15.908 -6.846 8.497228 14.866 4.306
2209 S1000004a 1114026 62161.166938 290274980.732 11.362 103.831798 -0.192849 7.866999 0.100995 -153352948.552 389816633.333 87673313.219 -16.846 -3.15 0.572 -84609344.331 110611824.385 47942206.132 -25.225 -15.97 -6.85 8.503684 14.867 4.307
2210 S1000004a 1114027 62161.167388 290275422.634 11.364 103.831712 -0.192843 7.867045 0.100993 -153353603.648 389816510.853 87673335.447 -16.846 -3.15 0.572 -84610325.297 110611203.319 47941939.74 -25.224 -15.971 -6.85 8.503816 14.867 4.307
2211 S1000004a 1118655 62168.035777 297886743.895 14.115 102.668802 -0.157656 8.581211 0.106699 -163303450.764 387832038.914 87986468.181 -16.688 -3.538 0.484 -98703781.954 100451151.482 43538457.083 -22.988 -18.278 -7.971 10.511284 15.015 4.455
2212 S1000004a 1118679 62168.047864 297901501.7 14.147 102.666895 -0.157825 8.582501 0.106637 -163320877.47 387828344.24 87986973.472 -16.687 -3.538 0.484 -98727791.578 100432045.781 43530131.743 -22.992 -18.312 -7.973 10.514879 15.016 4.456
2213 S1000004a 1121908 62172.157758 303284911.56 16.12 102.089666 -0.134809 9.022555 0.107373 -169228849.814 386531286.43 88149508.281 -16.589 -3.767 0.432 -106494149.561 93642325.199 40587372.85 -21.446 -20.034 -8.593 11.697212 15.106 4.546
2214 S1000004a 1126982 62179.030568 313554350.594 18.413 101.349347 -0.092645 9.765028 0.108187 -179028967.59 384182317.58 88380219.148 -16.419 -4.144 0.345 -118218401.569 81213411.572 35198891.72 -18.746 -21.933 -9.531 13.544509 15.256 4.696
2215 S1000004a 1127005 62179.042211 313572888.325 18.444 101.348268 -0.092709 9.766287 0.108109 -179045482.833 384178149.224 88380566.591 -16.419 -4.144 0.345 -118237257.732 81191332.067 35189303.774 -18.744 -21.966 -9.532 13.547534 15.257 4.697
2216 S1000004a 1127006 62179.043993 313575729.139 18.449 101.348103 -0.092716 9.766479 0.108097 -179048011.154 384177511.027 88380619.769 -16.419 -4.144 0.345 -118240144.234 81187948.964 35187835.809 -18.743 -21.971 -9.532 13.547997 15.257 4.697
2217 S1000004a 1127056 62179.065989 313610849.049 18.511 101.346063 -0.092734 9.768855 0.107946 -179079211.138 384169634.179 88381275.724 -16.418 -4.146 0.345 -118275755.795 81146136.234 35169717.648 -18.733 -22.033 -9.535 13.553714 15.257 4.697
2218 S1000004a 1132524 62186.046615 325490238.329 20.731 100.899158 -0.047768 10.514009 0.105333 -188926746.355 381555972.632 88563184.138 -16.238 -4.521 0.258 -128416023.795 67303382.453 29169047.354 -15.654 -23.878 -10.334 15.200815 15.406 4.846
2219 S1000004a 1132574 62186.071167 325534287.724 20.799 100.897987 -0.047634 10.516593 0.105147 -188961189.045 381546381.947 88563731.873 -16.237 -4.522 0.258 -128449210.059 67252656.787 29147122.867 -15.633 -23.946 -10.337 15.206299 15.406 4.846
2220 S1000004a 1134093 62188.024618 329088211.781 21.247 100.8296 -0.034894 10.721042 0.10429 -191697115.93 380774462.743 88605252.279 -16.185 -4.626 0.234 -130944443.492 63189278.63 27385801.832 -14.743 -24.291 -10.53 15.619775 15.447 4.887
2221 S1000004a 1134115 62188.035804 329108761.077 21.277 100.82921 -0.034895 10.722208 0.104205 -191712757.659 380769992.144 88605478.344 -16.185 -4.626 0.234 -130958689.642 63165787.028 27375623.806 -14.737 -24.322 -10.531 15.622149 15.447 4.887
2222 S1000004a 1287574 62491.342775 473042837.573 -25.544 183.218536 0.161121 -0.465652 -0.029092 -470558120.595 108460560.181 54677722.268 -4.114 -14.034 -2.475 1722974.714 135018436.482 58522169.5 -30.504 -0.099 0.097 17.586957 16.54 5.98
2223 S1000004a 1287600 62491.356234 473013147.554 -25.518 183.220703 0.160854 -0.466043 -0.029063 -470562904.751 108444238.251 54674844.149 -4.113 -14.035 -2.475 1687517.503 135018305.393 58522280.941 -30.477 -0.126 0.094 17.587118 16.54 5.98
2224 S1000004a 1295819 62503.364022 446700828.23 -25.452 184.933061 0.11547 -0.672106 -0.004618 -474537341.87 93818038.106 52073588.112 -3.547 -14.156 -2.539 -29521775.079 132228002.796 57313468.832 -29.805 -5.966 -2.421 17.472836 16.414 5.854
2225 S1000004a 1313972 62530.306447 391098713.465 -21.696 186.526853 -0.010999 0.068746 0.061463 -481308179.537 60604364.432 46006852.554 -2.268 -14.363 -2.67 -92744569.487 105060068.118 45537594.971 -23.73 -17.694 -7.5 14.691087 16.034 5.474
2226 S1000004a 1314012 62530.324391 391065114.991 -21.647 186.526653 -0.011246 0.069849 0.061511 -481311694.614 60582095.042 46002712.286 -2.267 -14.363 -2.67 -92781319.393 105032624.607 45525964.53 -23.679 -17.708 -7.503 14.687845 16.034 5.474
2227 S1000004a 1314125 62530.3824 390957019.768 -21.487 186.525987 -0.011605 0.073422 0.061665 -481323049.14 60510100.972 45989326.678 -2.264 -14.364 -2.671 -92899582.22 104943824.975 45488332.693 -23.514 -17.718 -7.513 14.677342 16.033 5.473
2228 S1000004a 1316325 62533.371933 385489669.666 -20.717 186.483224 -0.02718 0.269384 0.069427 -481889423.538 56797528.771 45297703.847 -2.121 -14.381 -2.684 -98869202.196 100323562.832 43485273.744 -22.492 -18.827 -7.993 14.124159 15.983 5.423
2229 S1000004a 1318122 62536.274381 380383610.255 -20.107 186.397771 -0.0419 0.481717 0.076878 -482404015.376 53188941.653 44622908.027 -1.983 -14.397 -2.697 -104402690.321 95573686.892 41424848.762 -21.654 -19.843 -8.435 13.538724 15.933 5.373
2230 S1000004a 1318172 62536.297341 380343784.73 -20.045 186.396805 -0.04228 0.483483 0.076933 -482407947.417 53160380.197 44617557.136 -1.981 -14.397 -2.697 -104445581.682 95534300.655 41408111.714 -21.589 -19.865 -8.439 13.533793 15.932 5.372
2231 S1000004a 1335300 62561.257979 347190292.033 -10.071 183.951901 -0.157766 3.103598 0.127733 -485392157.056 21995945.536 38686471.996 -0.785 -14.49 -2.8 -139535409.5 45888853.386 19889058.58 -10.54 -26.24 -11.201 6.690457 15.457 4.897
2232 S1000004a 1335350 62561.281532 347169869.496 -10.0 183.948184 -0.157833 3.106607 0.127718 -485393752.933 21966456.972 38680772.875 -0.784 -14.49 -2.801 -139556785.338 45835455.998 19866263.567 -10.469 -26.238 -11.202 6.68264 15.457 4.897
2233 S1000004a 1335928 62562.162189 346423410.517 -9.849 183.813502 -0.159797 3.219565 0.128979 -485451768.549 20863803.905 38467550.519 -0.741 -14.492 -2.804 -140340962.273 43867718.709 19011564.35 -10.316 -26.32 -11.262 6.394951 15.438 4.878
2234 S1000004a 1335978 62562.185213 346403877.24 -9.789 183.809817 -0.160323 3.222534 0.128969 -485453242.134 20834973.632 38461972.483 -0.74 -14.492 -2.804 -140361422.773 43815326.719 18989158.155 -10.254 -26.352 -11.264 6.387279 15.438 4.878
2235 S1000004a 1339262 62567.204502 342782423.601 -7.19 182.990643 -0.17604 3.881561 0.133453 -485721890.975 14547987.765 37241842.795 -0.499 -14.501 -2.823 -144191538.629 32390900.124 14037454.786 -7.652 -27.053 -11.556 4.720612 15.331 4.771
2236 S1000004a 1339312 62567.226935 342768553.687 -7.122 182.986691 -0.176263 3.884554 0.133416 -485722856.583 14519881.249 37236371.424 -0.498 -14.501 -2.823 -144206304.732 32338453.422 14015056.155 -7.585 -27.064 -11.557 4.713013 15.33 4.77
2237 S1000004a 1340150 62568.226133 342180258.614 -6.603 182.815051 -0.178814 4.018118 0.134003 -485763743.685 13267902.775 36992503.7 -0.45 -14.502 -2.827 -144836480.771 30031794.702 13015274.629 -7.071 -27.173 -11.604 4.380753 15.309 4.749
2238 S1000004a 1340200 62568.248571 342167523.447 -6.535 182.811038 -0.178905 4.021124 0.13396 -485764614.182 13239787.281 36987023.823 -0.448 -14.502 -2.827 -144850123.382 29979113.307 12992778.07 -7.003 -27.175 -11.605 4.37318 15.308 4.748
2239 S1000004a 1340201 62568.249019 342167270.564 -6.534 182.810957 -0.178906 4.021184 0.133959 -485764631.538 13239226.013 36986914.426 -0.448 -14.502 -2.827 -144850394.382 29978061.619 12992328.949 -7.002 -27.175 -11.605 4.373028 15.308 4.748
2240 S1000004a 1341357 62570.197595 341150238.177 -5.637 182.469555 -0.183168 4.283124 0.134923 -485832236.848 10797375.393 36510416.325 -0.355 -14.505 -2.834 -145950720.082 25455977.73 11031606.061 -6.122 -27.353 -11.685 3.732251 15.265 4.705
2241 S1000004a 1341407 62570.219518 341139622.545 -5.571 182.465538 -0.183363 4.286081 0.134874 -485832907.623 10769900.467 36505048.554 -0.354 -14.505 -2.834 -145962254.235 25404156.096 11009471.987 -6.056 -27.363 -11.686 3.724996 15.265 4.705
2242 S1000004a 1343921 62573.191951 339920183.223 -4.06 181.929414 -0.18872 4.687826 0.135438 -485905336.836 7044360.756 35775877.729 -0.21 -14.508 -2.845 -147314324.438 18450590.821 7995307.637 -4.58 -27.577 -11.782 2.792763 15.199 4.639
2243 S1000004a 1343971 62573.215713 339911920.547 -3.989 181.924927 -0.188892 4.691043 0.13537 -485905767.717 7014575.953 35770037.687 -0.209 -14.508 -2.845 -147323653.203 18393963.008 7971118.899 -4.508 -27.586 -11.782 2.785573 15.199 4.639
2244 S1000004a 1344090 62573.273297 339892512.288 -3.814 181.91405 -0.188763 4.698833 0.135204 -485906802.15 6942396.262 35755884.396 -0.207 -14.508 -2.845 -147345646.453 18256733.781 7912493.724 -4.334 -27.57 -11.784 2.768184 15.197 4.637
2245 S1000004a 1344140 62573.298025 339884440.225 -3.743 181.909386 -0.188477 4.702176 0.135137 -485907242.119 6911400.94 35749806.406 -0.205 -14.508 -2.845 -147354830.839 18197854.286 7887316.029 -4.264 -27.547 -11.785 2.76074 15.197 4.637
2246 S1000004a 1350932 62582.220727 338679207.992 0.842 180.23555 -0.195543 5.897403 0.131132 -485899792.62 -4274019.375 33544637.449 0.225 -14.509 -2.876 -149015892.043 -2889045.412 -1253787.615 0.195 -27.816 -11.886 1.966608 15.133 4.573
2247 S1000004a 1350982 62582.244468 338681007.79 0.913 180.23091 -0.195355 5.900514 0.131024 -485899330.464 -4303780.09 33538738.886 0.226 -14.509 -2.876 -149015419.058 -2946090.715 -1278168.434 0.266 -27.803 -11.886 1.971494 15.133 4.573
2248 S1000004a 1351084 62582.291289 338684971.048 1.044 180.221779 -0.194618 5.906644 0.130824 -485898412.127 -4362473.477 33527105.389 0.228 -14.509 -2.876 -149014073.31 -3058473.041 -1326252.285 0.397 -27.753 -11.886 1.981202 15.134 4.574
2249 S1000004a 1351134 62582.313656 338687044.404 1.101 180.217431 -0.19411 5.90957 0.130737 -485897970.2 -4390512.106 33521547.681 0.229 -14.509 -2.876 -149013250.91 -3112073.057 -1349222.811 0.453 -27.718 -11.886 1.985873 15.134 4.574
2250 S1000004a 1352326 62584.158249 338896079.345 1.717 179.868725 -0.194973 6.149792 0.129386 -485854349.017 -6702747.328 33062716.654 0.318 -14.508 -2.882 -148909418.541 -7474757.075 -3242593.739 1.046 -27.78 -11.873 2.436711 15.168 4.608
2251 S1000004a 1352493 62584.239621 338909017.299 1.963 179.852856 -0.194814 6.160304 0.128985 -485852098.211 -6804744.188 33042453.662 0.322 -14.508 -2.882 -148901197.826 -7670093.917 -3326063.608 1.292 -27.771 -11.872 2.459202 15.169 4.609
2252 S1000004a 1352543 62584.263365 338913114.189 2.031 179.848234 -0.194482 6.163365 0.128873 -485851436.225 -6834506.804 33036540.566 0.323 -14.508 -2.882 -148898477.188 -7727043.769 -3350419.82 1.36 -27.748 -11.872 2.465788 15.17 4.61
2253 S1000004a 1353216 62585.15746 339074241.313 2.245 179.67991 -0.194469 6.278377 0.128224 -485824798.477 -7955199.687 32813765.233 0.366 -14.507 -2.885 -148789475.54 -9838117.795 -4267119.41 1.564 -27.754 -11.861 2.720672 15.188 4.628
2254 S1000004a 1353266 62585.18123 339078926.559 2.317 179.675286 -0.194564 6.281423 0.128103 -485824044.828 -7984993.666 32807839.461 0.368 -14.507 -2.885 -148786189.995 -9895127.011 -4291478.714 1.636 -27.761 -11.861 2.72773 15.188 4.628
2255 S1000004a 1354267 62586.233659 339316642.275 3.004 179.47679 -0.193547 6.415517 0.126557 -485788316.309 -9304074.942 32545317.8 0.418 -14.506 -2.889 -148610630.265 -12383183.919 -5369271.13 2.314 -27.707 -11.845 3.046061 15.21 4.65
2256 S1000004a 1354317 62586.257374 339322868.4 3.072 179.472204 -0.193203 6.418517 0.126437 -485787458.01 -9333798.49 32539398.495 0.419 -14.506 -2.889 -148605818.234 -12439935.765 -5393541.498 2.382 -27.685 -11.845 3.053465 15.211 4.651
2257 S1000004a 1355534 62588.107731 339862912.129 3.682 179.126974 -0.191352 6.650637 0.12441 -485713262.641 -11652749.896 32077077.47 0.509 -14.504 -2.895 -148176536.0 -16796258.323 -7284157.307 2.978 -27.592 -11.805 3.641946 15.25 4.69
2258 S1000004a 1355584 62588.130905 339870349.962 3.748 179.122537 -0.191643 6.653518 0.124286 -485712242.945 -11681789.72 32071281.49 0.51 -14.504 -2.895 -148170508.62 -16851524.904 -7307792.696 3.044 -27.613 -11.805 3.649566 15.25 4.69
2259 S1000004a 1355634 62588.153293 339877664.314 3.815 179.118244 -0.19181 6.656299 0.124162 -485711255.663 -11709845.88 32065681.687 0.511 -14.504 -2.895 -148164557.085 -16904952.465 -7330626.776 3.11 -27.626 -11.804 3.656932 15.251 4.691
2260 S1000004a 1355684 62588.177064 339885572.494 3.887 179.113684 -0.191861 6.659249 0.124028 -485710205.132 -11739634.358 32059735.964 0.512 -14.504 -2.895 -148158095.735 -16961697.495 -7354869.984 3.182 -27.631 -11.804 3.664757 15.251 4.691
2261 S1000004a 1360191 62593.154412 342105673.179 6.395 178.206634 -0.18363 7.256129 0.115501 -485438334.858 -17975522.497 30811383.013 0.752 -14.497 -2.911 -146238651.173 -28595994.005 -12398306.461 5.691 -27.246 -11.636 5.322645 15.355 4.795
2262 S1000004a 1360241 62593.177972 342118762.387 6.466 178.202308 -0.183564 7.258848 0.115349 -485436802.317 -18005031.264 30805458.268 0.753 -14.497 -2.911 -146226993.702 -28651454.782 -12421991.978 5.763 -27.244 -11.635 5.330655 15.356 4.796
2263 S1000004a 1360242 62593.178389 342118995.176 6.467 178.202232 -0.183562 7.258897 0.115346 -485436775.192 -18005553.143 30805353.485 0.753 -14.497 -2.911 -146226786.223 -28652435.581 -12422410.855 5.764 -27.244 -11.635 5.330797 15.356 4.796
2264 S1000004a 1360292 62593.202097 342132314.922 6.538 178.197882 -0.183363 7.261629 0.115194 -485435230.579 -18035248.472 30799391.114 0.755 -14.497 -2.911 -146214905.773 -28708234.466 -12446244.451 5.835 -27.234 -11.635 5.338854 15.356 4.796
2265 S1000004a 1362025 62595.148329 343295940.788 7.377 177.856579 -0.179086 7.482413 0.111502 -485300437.57 -20472603.746 30309439.224 0.849 -14.493 -2.917 -145165841.516 -33202901.472 -14395198.183 6.69 -27.034 -11.544 5.990492 15.396 4.836
2266 S1000004a 1362075 62595.172153 343311197.729 7.448 177.852313 -0.179009 7.485067 0.111342 -485298689.724 -20502434.765 30303435.709 0.85 -14.493 -2.917 -145151996.112 -33258545.275 -14418958.174 6.763 -27.032 -11.543 5.998548 15.396 4.836
2267 S1000004a 1364497 62598.129768 345386305.798 8.779 177.351688 -0.171037 7.805196 0.105053 -485063303.492 -24205069.632 29556970.569 0.993 -14.487 -2.926 -143242278.892 -40015907.776 -17348364.603 8.14 -26.652 -11.379 6.977253 15.455 4.895
2268 S1000004a 1364547 62598.153503 345404381.812 8.85 177.347629 -0.170998 7.807687 0.104885 -485061266.868 -24234776.896 29550970.985 0.994 -14.487 -2.926 -143225511.86 -40070567.458 -17371699.53 8.212 -26.654 -11.378 6.985137 15.456 4.896
2269 S1000004a 1367601 62602.087023 348714356.773 10.508 176.722214 -0.15813 8.202229 0.095796 -484691272.523 -29156244.04 28554737.278 1.184 -14.476 -2.937 -140108658.253 -48890718.029 -21195448.616 9.976 -26.022 -11.115 8.250373 15.532 4.972
2270 S1000004a 1367638 62602.103607 348729447.076 10.556 176.719591 -0.15822 8.203816 0.095674 -484689575.951 -29176985.166 28550529.007 1.185 -14.476 -2.937 -140094330.587 -48928011.192 -21211374.084 10.024 -26.032 -11.114 8.255677 15.532 4.972
2271 S1000004a 1367651 62602.110795 348736009.18 10.577 176.718454 -0.15824 8.204504 0.095621 -484688840.234 -29185975.169 28548704.955 1.185 -14.476 -2.937 -140088098.881 -48944179.304 -21218276.327 10.045 -26.035 -11.114 8.257976 15.533 4.973
